"","eventid","country_txt","latitude","longitude","attacktype1","targtype1","region","weaptype1","imonth","suicide","gname","guncertain1","doubtterr","groups"
"46144",201507280063,"Iraq",34.92832,43.501463,"3","4","10","6","7","1","Islamic State of Iraq and the Levant (ISIL)","0","1",5
"46174",201507290062,"Iraq",33.40198,43.260613,"3","4","10","6","7","1","Islamic State of Iraq and the Levant (ISIL)","0","1",5
"46207",201507300082,"Iraq",33.358844,43.80882,"3","4","10","6","7","1","Islamic State of Iraq and the Levant (ISIL)","0","1",5
"46235",201507310049,"Iraq",36.35453,43.16693,"6","14","10","13","7","0","Islamic State of Iraq and the Levant (ISIL)","0","0",4
"46236",201507310050,"Iraq",36.804876,42.092032,"2","14","10","5","7","0","Islamic State of Iraq and the Levant (ISIL)","0","0",2
"46237",201507310052,"Iraq",35.486185,43.240837,"2","14","10","13","7","0","Islamic State of Iraq and the Levant (ISIL)","0","0",2
"46263",201508010025,"Iraq",36.351773,43.151895,"6","10","10","13","7","0","Islamic State of Iraq and the Levant (ISIL)","0","0",4
"46266",201508010028,"Iraq",34.198803,43.873311,"2","4","10","5","8","0","Islamic State of Iraq and the Levant (ISIL)","0","0",2
"46296",201508020007,"Iraq",33.664354,44.373779,"2","17","10","5","8","0","Islamic State of Iraq and the Levant (ISIL)","0","0",2
"46313",201508020073,"Iraq",36.34,43.13,"6","3","10","5","8","0","Islamic State of Iraq and the Levant (ISIL)","0","0",4
"46336",201508030010,"Iraq",35.326164,43.779353,"6","14","10","13","8","0","Islamic State of Iraq and the Levant (ISIL)","0","0",4
"46384",201508040005,"Iraq",33.664354,44.373779,"3","4","10","6","8","0","Islamic State of Iraq and the Levant (ISIL)","0","1",1
"46390",201508040014,"Iraq",35.774379,43.577381,"3","4","10","6","8","0","Islamic State of Iraq and the Levant (ISIL)","0","1",1
"46391",201508040018,"Iraq",36.043825,41.715844,"2","14","10","13","8","0","Islamic State of Iraq and the Levant (ISIL)","0","0",2
"46392",201508040019,"Iraq",34.139722,42.378056,"2","4","10","6","8","0","Islamic State of Iraq and the Levant (ISIL)","0","1",2
"46413",201508040102,"Iraq",34.929167,43.493056,"3","20","10","6","8","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"46414",201508040104,"Iraq",33.695923,45.068171,"3","14","10","6","8","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"46429",201508050004,"Iraq",33.378952,44.492483,"3","14","10","6","8","1","Islamic State of Iraq and the Levant (ISIL)","0","0",5
"46447",201508050066,"Iraq",33.773349,45.149451,"3","3","10","6","8","1","Islamic State of Iraq and the Levant (ISIL)","0","0",5
"46448",201508050067,"Iraq",33.341072,43.594949,"9","4","10","13","8","0","Islamic State of Iraq and the Levant (ISIL)","0","1",4
"46474",201508060010,"Iraq",36.34,43.13,"2","14","10","13","8","0","Islamic State of Iraq and the Levant (ISIL)","0","0",2
"46543",201508080005,"Iraq",36.34,43.13,"6","14","10","12","8","0","Islamic State of Iraq and the Levant (ISIL)","0","0",4
"46616",201508100001,"Iraq",33.694104,44.799064,"3","4","10","6","8","1","Islamic State of Iraq and the Levant (ISIL)","0","0",5
"46617",201508100002,"Iraq",33.770833,44.625556,"3","14","10","6","8","1","Islamic State of Iraq and the Levant (ISIL)","0","0",5
"46622",201508100008,"Iraq",34.929167,43.493056,"9","1","10","13","8","0","Islamic State of Iraq and the Levant (ISIL)","0","0",4
"46732",201508120090,"Iraq",33.7,42.216667,"3","4","10","6","8","0","Islamic State of Iraq and the Levant (ISIL)","0","1",1
"46756",201508130001,"Iraq",33.376592,44.42526,"3","14","10","6","8","1","Islamic State of Iraq and the Levant (ISIL)","0","0",5
"46797",201508140003,"Iraq",35.325833,44.245,"3","13","10","6","8","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"46802",201508140014,"Iraq",34.820455,43.550298,"3","14","10","6","8","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"46820",201508140081,"Iraq",34.929167,43.493056,"3","17","10","6","8","1","Islamic State of Iraq and the Levant (ISIL)","0","0",5
"46840",201508150019,"Iraq",33.416667,43.3,"3","4","10","6","8","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"46841",201508150021,"Iraq",34.929167,43.493056,"2","4","10","5","8","0","Islamic State of Iraq and the Levant (ISIL)","0","1",2
"46842",201508150034,"Iraq",33.362392,44.44178,"3","1","10","6","8","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"46864",201508150130,"Iraq",34.198835,43.873365,"3","3","10","6","8","1","Islamic State of Iraq and the Levant (ISIL)","0","0",5
"46880",201508160017,"Iraq",33.254746,44.505496,"3","3","10","6","8","1","Islamic State of Iraq and the Levant (ISIL)","0","0",5
"46883",201508160022,"Iraq",34.820455,43.550298,"3","14","10","6","8","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"46884",201508160023,"Iraq",33.223512,44.434701,"3","14","10","6","8","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"46897",201508160091,"Iraq",33.35,43.783333,"3","4","10","6","8","1","Islamic State of Iraq and the Levant (ISIL)","0","1",5
"46898",201508160096,"Iraq",34.533753,43.483738,"3","19","10","6","8","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"46932",201508170038,"Iraq",33.416667,43.3,"3","4","10","6","8","1","Islamic State of Iraq and the Levant (ISIL)","0","0",5
"46933",201508170039,"Iraq",33.416667,43.3,"3","4","10","6","8","1","Islamic State of Iraq and the Levant (ISIL)","0","0",5
"46934",201508170040,"Iraq",33.468018,43.327589,"3","4","10","6","8","1","Islamic State of Iraq and the Levant (ISIL)","0","0",5
"46935",201508170041,"Iraq",33.34714,43.655369,"3","4","10","6","8","0","Islamic State of Iraq and the Levant (ISIL)","0","1",1
"46960",201508180018,"Iraq",33.079167,44.253056,"3","3","10","6","8","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"46972",201508180075,"Iraq",34.924364,43.498199,"3","17","10","6","8","1","Islamic State of Iraq and the Levant (ISIL)","0","0",5
"46995",201508190015,"Iraq",35.465576,44.380392,"3","15","10","6","8","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"46996",201508190016,"Iraq",35.324825,43.766922,"2","14","10","13","8","0","Islamic State of Iraq and the Levant (ISIL)","0","0",2
"46997",201508190017,"Iraq",35.272259,43.462072,"2","14","10","13","8","0","Islamic State of Iraq and the Levant (ISIL)","0","0",2
"46998",201508190018,"Iraq",35.277773,43.594326,"2","14","10","13","8","0","Islamic State of Iraq and the Levant (ISIL)","0","0",2
"46999",201508190019,"Iraq",34.929167,43.493056,"3","3","10","6","8","1","Islamic State of Iraq and the Levant (ISIL)","0","0",5
"47000",201508190020,"Iraq",34.929167,43.493056,"3","3","10","6","8","1","Islamic State of Iraq and the Levant (ISIL)","0","0",5
"47014",201508190050,"Iraq",33.384444,43.525278,"3","3","10","6","8","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"47015",201508190051,"Iraq",33.342613,43.857685,"3","4","10","6","8","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"47021",201508190125,"Iraq",NA,NA,"6","10","10","5","8","0","Islamic State of Iraq and the Levant (ISIL)","0","0",4
"47026",201508200006,"Iraq",33.304722,44.0275,"3","14","10","6","8","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"47029",201508200009,"Iraq",33.416667,43.3,"3","3","10","6","8","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"47030",201508200010,"Iraq",34.204704,43.806953,"3","4","10","6","8","1","Islamic State of Iraq and the Levant (ISIL)","0","0",5
"47076",201508210040,"Iraq",33.416667,43.3,"9","4","10","13","8","0","Islamic State of Iraq and the Levant (ISIL)","0","1",4
"47077",201508210041,"Iraq",33.416667,43.3,"9","4","10","13","8","0","Islamic State of Iraq and the Levant (ISIL)","0","1",4
"47109",201508220020,"Iraq",33.399059,43.483521,"3","3","10","6","8","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"47110",201508220021,"Iraq",36.3225,41.864167,"9","14","10","13","8","0","Islamic State of Iraq and the Levant (ISIL)","0","0",4
"47159",201508230023,"Iraq",33.54631,44.413457,"3","1","10","6","8","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"47161",201508230026,"Iraq",35.359559,43.667201,"6","14","10","5","8","0","Islamic State of Iraq and the Levant (ISIL)","0","0",4
"47162",201508230027,"Iraq",35.465576,44.380392,"6","14","10","5","8","0","Islamic State of Iraq and the Levant (ISIL)","0","0",4
"47163",201508230028,"Iraq",35.244366,44.280062,"2","14","10","5","8","0","Islamic State of Iraq and the Levant (ISIL)","0","0",2
"47177",201508230049,"Iraq",33.416667,43.3,"3","4","10","6","8","1","Islamic State of Iraq and the Levant (ISIL)","0","0",5
"47178",201508230050,"Iraq",33.327841,43.883663,"3","4","10","6","8","0","Islamic State of Iraq and the Levant (ISIL)","0","1",1
"47179",201508230051,"Iraq",33.34714,43.655369,"3","4","10","6","8","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"47181",201508230053,"Iraq",34.006542,42.423376,"3","4","10","6","8","1","Islamic State of Iraq and the Levant (ISIL)","0","1",5
"47183",201508230055,"Iraq",32.559762,41.919647,"3","7","10","6","8","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"47184",201508230056,"Iraq",32.559762,41.919647,"3","7","10","6","8","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"47185",201508230057,"Iraq",32.559762,41.919647,"3","7","10","6","8","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"47222",201508240042,"Iraq",33.416667,43.3,"3","4","10","6","8","1","Islamic State of Iraq and the Levant (ISIL)","0","0",5
"47223",201508240043,"Iraq",33.314657,44.347304,"1","4","10","6","8","0","Islamic State of Iraq and the Levant (ISIL)","0","1",2
"47224",201508240049,"Iraq",36.34,43.13,"6","14","10","9","8","0","Islamic State of Iraq and the Levant (ISIL)","0","0",4
"47234",201508240109,"Iraq",33.384444,43.525278,"3","14","10","6","8","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"47246",201508250033,"Iraq",34.921138,43.476517,"9","14","10","13","8","0","Islamic State of Iraq and the Levant (ISIL)","0","0",4
"47268",201508250061,"Iraq",33.416667,43.3,"3","4","10","6","8","1","Islamic State of Iraq and the Levant (ISIL)","1","0",5
"47270",201508250063,"Iraq",33.396389,43.683333,"3","20","10","6","8","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"47274",201508250069,"Iraq",35.242578,44.273956,"2","17","10","5","8","0","Islamic State of Iraq and the Levant (ISIL)","0","0",2
"47285",201508250122,"Iraq",36.34,43.13,"6","10","10","13","8","0","Islamic State of Iraq and the Levant (ISIL)","0","0",4
"47352",201508270029,"Iraq",33.416667,43.3,"1","4","10","6","8","1","Islamic State of Iraq and the Levant (ISIL)","0","1",2
"47391",201508280018,"Iraq",33.164486,43.864934,"3","14","10","6","8","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"47415",201508290014,"Iraq",32.740792,39.009361,"3","3","10","6","8","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"47418",201508290020,"Iraq",34.925074,43.809004,"3","1","10","6","8","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"47419",201508290021,"Iraq",34.925074,43.809004,"3","1","10","6","8","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"47420",201508290022,"Iraq",34.925074,43.809004,"3","1","10","6","8","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"47429",201508290040,"Iraq",33.35,43.783333,"3","4","10","6","8","1","Islamic State of Iraq and the Levant (ISIL)","0","0",5
"47430",201508290041,"Iraq",33.3806,43.584719,"3","3","10","6","8","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"47432",201508290043,"Iraq",33.246555,44.315376,"3","15","10","6","8","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"47433",201508290044,"Iraq",33.038056,40.284444,"2","2","10","13","8","0","Islamic State of Iraq and the Levant (ISIL)","0","0",2
"47434",201508290045,"Iraq",33.038056,40.284444,"6","14","10","12","8","0","Islamic State of Iraq and the Levant (ISIL)","0","0",4
"47461",201508300028,"Iraq",34.929167,43.493056,"3","4","10","6","8","1","Islamic State of Iraq and the Levant (ISIL)","0","1",5
"47462",201508300032,"Iraq",33.223512,44.434701,"3","4","10","6","8","0","Islamic State of Iraq and the Levant (ISIL)","0","1",1
"47479",201508300056,"Iraq",34.139722,42.378056,"3","4","10","6","8","1","Islamic State of Iraq and the Levant (ISIL)","0","1",5
"47480",201508300057,"Iraq",34.139722,42.378056,"3","4","10","6","8","1","Islamic State of Iraq and the Levant (ISIL)","0","1",5
"47511",201508310037,"Iraq",36.34,43.13,"3","4","10","6","8","0","Islamic State of Iraq and the Levant (ISIL)","0","1",1
"47549",201509010019,"Iraq",34.138904,42.380804,"3","4","10","6","9","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"47550",201509010020,"Iraq",34.139196,42.378337,"3","4","10","6","9","1","Islamic State of Iraq and the Levant (ISIL)","0","0",5
"47551",201509010021,"Iraq",34.139196,42.378337,"3","4","10","6","9","1","Islamic State of Iraq and the Levant (ISIL)","0","0",5
"47576",201509020009,"Iraq",33.389601,44.456129,"6","1","10","5","9","0","Death Squad (Iraq)","0","0",4
"47578",201509020011,"Iraq",34.316858,41.16026,"6","14","10","13","9","0","Islamic State of Iraq and the Levant (ISIL)","0","0",4
"47582",201509020015,"Iraq",34.930162,43.491904,"3","20","10","6","9","1","Islamic State of Iraq and the Levant (ISIL)","0","0",5
"47681",201509050014,"Iraq",33.435344,43.961565,"9","4","10","13","9","0","Islamic State of Iraq and the Levant (ISIL)","0","1",4
"47682",201509050015,"Iraq",33.435192,43.964048,"9","4","10","13","9","0","Islamic State of Iraq and the Levant (ISIL)","0","1",4
"47727",201509060008,"Iraq",34.615914,43.658403,"9","14","10","13","9","0","Islamic State of Iraq and the Levant (ISIL)","0","0",4
"47728",201509060009,"Iraq",33.100326,44.583119,"3","14","10","6","9","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"47760",201509070017,"Iraq",36.341076,43.133164,"6","14","10","13","9","0","Islamic State of Iraq and the Levant (ISIL)","0","0",4
"47770",201509070042,"Iraq",33.346763,43.783166,"9","4","10","13","9","0","Islamic State of Iraq and the Levant (ISIL)","0","0",4
"47809",201509080022,"Iraq",34.610512,43.673605,"9","1","10","13","9","0","Islamic State of Iraq and the Levant (ISIL)","0","0",4
"47843",201509090016,"Iraq",35.309408,44.326721,"9","17","10","13","9","0","Islamic State of Iraq and the Levant (ISIL)","0","0",4
"47868",201509090048,"Iraq",33.851815,42.547804,"3","4","10","6","9","1","Islamic State of Iraq and the Levant (ISIL)","0","0",5
"47869",201509090049,"Iraq",33.407561,43.450225,"3","4","10","6","9","1","Islamic State of Iraq and the Levant (ISIL)","0","1",5
"47870",201509090050,"Iraq",33.406669,43.450776,"9","4","10","13","9","0","Islamic State of Iraq and the Levant (ISIL)","0","1",4
"47871",201509090051,"Iraq",34.621709,43.660843,"3","20","10","6","9","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"47899",201509100013,"Iraq",33.39783,43.314979,"3","2","10","6","9","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"47905",201509100035,"Iraq",33.440707,43.969894,"3","4","10","6","9","1","Islamic State of Iraq and the Levant (ISIL)","0","0",5
"47936",201509110017,"Iraq",33.230821,44.34203,"3","14","10","6","9","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"47970",201509120009,"Iraq",33.666609,44.37214,"3","14","10","6","9","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"47975",201509120017,"Iraq",36.341076,43.133164,"6","14","10","9","9","0","Islamic State of Iraq and the Levant (ISIL)","0","0",4
"47976",201509120018,"Iraq",34.928632,43.495831,"3","4","10","6","9","1","Islamic State of Iraq and the Levant (ISIL)","0","0",5
"47977",201509120019,"Iraq",34.930162,43.491904,"9","14","10","13","9","0","Islamic State of Iraq and the Levant (ISIL)","0","0",4
"47978",201509120020,"Iraq",35.465576,44.380392,"3","14","10","6","9","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"47987",201509120039,"Iraq",36.341076,43.133164,"1","10","10","5","9","0","Islamic State of Iraq and the Levant (ISIL)","0","0",4
"48000",201509130012,"Iraq",33.664802,44.373226,"3","4","10","6","9","0","Islamic State of Iraq and the Levant (ISIL)","0","1",1
"48012",201509130040,"Iraq",33.346763,43.783166,"9","4","10","13","9","0","Islamic State of Iraq and the Levant (ISIL)","0","1",4
"48065",201509140058,"Iraq",33.386534,43.531262,"3","14","10","6","9","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"48094",201509150020,"Iraq",35.32468,43.766879,"6","14","10","13","9","0","Islamic State of Iraq and the Levant (ISIL)","0","0",4
"48133",201509160015,"Iraq",33.318736,43.783643,"9","14","10","13","9","0","Islamic State of Iraq and the Levant (ISIL)","0","0",4
"48161",201509170002,"Iraq",33.328275,44.409909,"3","3","10","6","9","1","Islamic State of Iraq and the Levant (ISIL)","0","0",5
"48162",201509170003,"Iraq",33.325622,44.420093,"3","3","10","6","9","1","Islamic State of Iraq and the Levant (ISIL)","0","0",5
"48166",201509170009,"Iraq",36.449444,43.351667,"9","4","10","13","9","0","Islamic State of Iraq and the Levant (ISIL)","0","1",4
"48222",201509180049,"Iraq",NA,NA,"1","10","10","13","9","0","Islamic State of Iraq and the Levant (ISIL)","0","0",4
"48237",201509190008,"Iraq",35.007987,43.503203,"3","1","10","6","9","1","Islamic State of Iraq and the Levant (ISIL)","0","0",5
"48249",201509190063,"Iraq",33.396463,43.683498,"3","4","10","6","9","1","Islamic State of Iraq and the Levant (ISIL)","0","1",5
"48284",201509200025,"Iraq",33.384739,43.528785,"2","3","10","5","9","0","Islamic State of Iraq and the Levant (ISIL)","0","0",2
"48302",201509200079,"Iraq",33.812786,44.656072,"3","3","10","6","9","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"48323",201509210007,"Iraq",33.079024,44.255297,"3","1","10","6","9","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
"48324",201509210008,"Iraq",33.66537,44.376885,"2","2","10","5","9","0","Islamic State of Iraq and the Levant (ISIL)","0","0",2
"48329",201509210017,"Iraq",33.314006,44.506622,"3","14","10","6","9","0","Islamic State of Iraq and the Levant (ISIL)","0","0",1
